date,cash,holdings,total_value,daily_return,cumulative_return
2017-12-07,204.2596237502912,196056.11356925964,196260.37319300993,0.0050330753310940946,0.9626037319300993
2017-12-08,204.2596237502912,196949.33942222595,197153.59904597624,0.0045512287500231174,0.9715359904597625
2017-12-11,204.2596237502912,197440.8245124817,197645.08413623198,0.0024929044797254996,0.9764508413623199
2017-12-12,204.2596237502912,197062.49127388,197266.7508976303,-0.00191420515341989,0.9726675089763028
2017-12-13,204.2596237502912,197935.11214447021,198139.3717682205,0.004423557779603016,0.981393717682205
2017-12-14,204.2596237502912,196434.561504364,196638.8211281143,-0.007573207821924055,0.966388211281143
2017-12-15,204.2596237502912,198122.35882759094,198326.61845134123,0.008583235566324454,0.9832661845134123
2017-12-18,204.2596237502912,200374.3206615448,200578.5802852951,0.011354813849691947,1.0057858028529507
2017-12-19,204.2596237502912,199998.76515197754,200203.02477572783,-0.0018723609920515694,1.0020302477572782
2017-12-20,204.2596237502912,200255.1466293335,200459.40625308378,0.001280607411617174,1.0045940625308378
2017-12-21,204.2596237502912,200974.1594028473,201178.41902659758,0.0035868248188166696,1.0117841902659759
2017-12-22,204.2596237502912,201139.0527896881,201343.3124134384,0.0008196375517743881,1.0134331241343841
2017-12-26,204.2596237502912,201419.01997756958,201623.27960131987,0.0013904965828046567,1.0162327960131985
2017-12-27,204.2596237502912,201861.15861320496,202065.41823695524,0.002192894771425369,1.0206541823695523
2017-12-28,204.2596237502912,202265.17641830444,202469.43604205473,0.001999440619897319,1.0246943604205474
2017-12-29,204.2596237502912,200676.46060943604,200880.72023318632,-0.007846694493377382,1.0088072023318633
2018-01-02,270.3335371608333,202274.07906532288,202544.4126024837,0.008281991260117527,1.025444126024837
2018-01-03,270.3335371608333,204033.11088562012,204303.44442278094,0.008684672155087059,1.0430344442278092
2018-01-04,270.3335371608333,205426.93696403503,205697.27050119586,0.006822332743106285,1.0569727050119586
2018-01-05,270.3335371608333,207520.31955337524,207790.65309053607,0.010177007134025251,1.0779065309053606
2018-01-08,270.3335371608333,208094.6409626007,208364.97449976153,0.0027639424617200703,1.0836497449976155
2018-01-09,270.3335371608333,208821.554353714,209091.88789087482,0.0034886544288859067,1.0909188789087483
2018-01-10,270.3335371608333,208052.27008628845,208322.60362344928,-0.003679168403831312,1.083226036234493
2018-01-11,270.3335371608333,210177.16478729248,210447.4983244533,0.010200019892439682,1.104474983244533
2018-01-12,270.3335371608333,213592.34202575684,213862.67556291766,0.01622816743204547,1.1386267556291765
2018-01-16,270.3335371608333,212937.15509414673,213207.48863130755,-0.0030635870887033567,1.1320748863130756
2018-01-17,270.3335371608333,216413.02804756165,216683.36158472247,0.016302771425752427,1.1668336158472248
2018-01-18,270.3335371608333,216165.8187007904,216436.15223795123,-0.001140878307237192,1.1643615223795125
2018-01-19,270.3335371608333,218138.608669281,218408.94220644183,0.009114881909015438,1.1840894220644183
2018-01-22,270.3335371608333,220896.34270477295,221166.67624193378,0.012626470361663644,1.2116667624193376
2018-01-23,270.3335371608333,220704.32928657532,220974.66282373614,-0.0008681842195231715,1.2097466282373612
2018-01-24,270.3335371608333,218735.79391670227,219006.1274538631,-0.008908421195072846,1.190061274538631
2018-01-25,270.3335371608333,219307.5768108368,219577.91034799762,0.0026108077467146273,1.195779103479976
2018-01-26,270.3335371608333,224612.7470035553,224883.08054071612,0.02416076455191063,1.2488308054071613
2018-01-29,270.3335371608333,223090.42354774475,223360.75708490558,-0.006769399690497946,1.2336075708490557
2018-01-30,270.3335371608333,219240.34759140015,219510.68112856097,-0.017237029488045175,1.1951068112856098
2018-01-31,270.3335371608333,218760.93695259094,219031.27048975177,-0.0021839968622229256,1.1903127048975177
2018-02-01,108.42884265455535,219434.30371427536,219542.73255692993,0.0023351098043422613,1.195427325569299
2018-02-02,108.42884265455535,216579.43223190308,216687.86107455764,-0.0130037166301189,1.1668786107455764
2018-02-05,108.42884265455535,206459.39584207535,206567.82468472992,-0.04670329172867527,1.0656782468472992
2018-02-06,108.42884265455535,213156.00046396255,213264.42930661712,0.0324184302763888,1.1326442930661713
2018-02-07,108.42884265455535,213344.39702367783,213452.8258663324,0.000883394199059806,1.134528258663324
2018-02-08,108.42884265455535,203625.71244573593,203734.1412883905,-0.04553083117310375,1.037341412883905
2018-02-09,108.42884265455535,207048.6057624817,207157.03460513626,0.016800784076246522,1.0715703460513626
2018-02-12,108.42884265455535,209832.69928073883,209941.1281233934,0.013439531626642243,1.0994112812339338
2018-02-13,108.42884265455535,211313.99157190323,211422.4204145578,0.0070557508402724345,1.1142242041455779
2018-02-14,108.42884265455535,215410.65887403488,215519.08771668945,0.019376692850733956,1.1551908771668944
2018-02-15,108.42884265455535,219810.5874786377,219919.01632129226,0.020415493825710396,1.1991901632129225
2018-02-16,108.42884265455535,219859.29398298264,219967.7228256372,0.00022147472810529756,1.199677228256372
2018-02-20,108.42884265455535,218061.36988401413,218169.7987266687,-0.00817358145037339,1.1816979872666868
2018-02-21,108.42884265455535,216251.5203347206,216359.94917737518,-0.008295600765351407,1.163599491773752
2018-02-22,108.42884265455535,217260.35888576508,217368.78772841964,0.004662778646788324,1.1736878772841965
2018-02-23,108.42884265455535,220995.75650119781,221104.18534385238,0.017184608951767988,1.2110418534385237
2018-02-26,108.42884265455535,223827.49392080307,223935.92276345764,0.01280725380752723,1.2393592276345764
2018-02-27,108.42884265455535,220768.77733421326,220877.20617686782,-0.013658892011804258,1.2087720617686784
2018-02-28,108.42884265455535,217090.15014839172,217198.5789910463,-0.016654625660539435,1.171985789910463
2018-03-01,326.0520142835858,212851.91503095627,213177.96704523984,-0.018511225830681877,1.1317796704523984
2018-03-02,326.0520142835858,214589.46409654617,214915.51611082975,0.008150697230456139,1.1491551611082973
2018-03-05,326.0520142835858,218110.91322374344,218436.965238027,0.016385271714776106,1.18436965238027
2018-03-06,326.0520142835858,219684.4180111885,220010.47002547208,0.0072034730281591575,1.200104700254721
2018-03-07,326.0520142835858,219801.8386220932,220127.89063637677,0.0005337046500155651,1.2012789063637679
2018-03-08,326.0520142835858,220298.2575917244,220624.30960600797,0.0022551389021903123,1.2062430960600796
2018-03-09,326.0520142835858,225656.87722206116,225982.92923634473,0.024288436935649527,1.259829292363447
2018-03-12,326.0520142835858,224875.04578447342,225201.097798757,-0.0034596924653987893,1.2520109779875699
2018-03-13,326.0520142835858,223212.38914632797,223538.44116061155,-0.007382986381492818,1.2353844116061157
2018-03-14,326.0520142835858,222869.2092180252,223195.26123230878,-0.0015352166120554678,1.231952612323088
2018-03-15,326.0520142835858,222500.70595693588,222826.75797121946,-0.0016510353268914812,1.2282675797121945
2018-03-16,326.0520142835858,223111.90357398987,223437.95558827344,0.0027429273872616733,1.2343795558827346
2018-03-19,326.0520142835858,219322.94966745377,219649.00168173734,-0.016957521369010187,1.1964900168173735
2018-03-20,326.0520142835858,222469.73397779465,222795.78599207822,0.014326422092737046,1.227957859920782
