,0
cumulative_return,15.170853684817885
annualized_return,0.27055882582682855
annualized_volatility,0.22382642193991403
sharpe_ratio,1.1828043082812898
sortino_ratio,1.4969954367233618
maximum_drawdown,-0.32102315865655284
alpha_vs_benchmark,0.11730257912380046
beta_vs_benchmark,1.0156727489964599
tracking_error,0.13503997447170635
