date,ticker,adjusted_close,daily_return,volatility_21d,sma_20,sma_60,ema_20,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,zscore_20,return_21d,return_63d,return_126d,pe_ratio,pb_ratio,market_cap,roe,revenue_growth,future_21d_return
2023-01-03,LOW,184.6938018798828,-0.0010038579574416,0.2662721005245312,188.95668869018556,185.4809982299805,188.32683385254953,44.20582449922913,-1.113515786313826,-0.2706002014578662,-0.84291558485596,188.95668869018556,195.79884893566128,182.11452844470983,-1.2460645928664174,-0.0762949056956543,0.0319853313245128,0.1188570330956919,18.281727,-13.077342,121163186176.0,,0.083,0.1188707819743288
2023-01-03,MA,339.0933532714844,-0.0026745750842659,0.210302332814506,340.3561721801758,324.10697275797526,338.43158491299437,52.03744664273668,1.2893454692809314,2.2676973917898495,-0.978351922508918,340.3561721801758,350.5274883076117,330.1848560527399,-0.2483098338247745,-0.038802616062605,0.1958120039113475,0.0896818856575571,31.920284,90.780174,508637642752.0,2.41202,0.141,0.0828965826212351
2023-01-03,MCD,243.58836364746097,0.0030357214216185,0.1315831097259763,248.01770401000977,243.93856938680017,246.8134838330484,42.06785060387547,-1.1447609982687652,-0.3247984256189601,-0.8199625726498051,248.01770401000977,254.9609003485707,241.07450767144883,-1.2758793346946793,-0.0331750222071431,0.1295091585168242,0.0593908429008043,22.028456,-187.37898,191735480320.0,,0.037,-0.0042371471917694
2023-01-03,META,123.65411376953124,0.0365629143909738,0.4651537199047426,116.87713737487792,115.08272616068524,116.9272793069564,60.00822118230266,1.4151884891900437,0.8920604258982818,0.5231280632917619,116.87713737487792,122.76546898031891,110.98880576943694,2.3018324539980664,0.0357022743656403,-0.1000649870714374,-0.2583388642048705,20.727478,5.363832,1400873680896.0,0.29848,0.28,0.5133077140638782
2023-01-03,MRK,99.96454620361328,0.0017123650293136,0.1457698177260079,99.08901824951172,92.45875701904296,98.71073476387288,62.905972328706994,1.6328574862016012,1.941149990637754,-0.3082925044361528,99.08901824951172,101.24545943633257,96.93257706269088,0.8120119013236935,0.0189100859520376,0.2778562763969758,0.2173818475419484,122.04,8.980926,376367022080.0,0.06961,0.051,-0.0691019528789541
2023-01-03,MS,76.19800567626953,0.0082337096727462,0.2430750682704871,77.66026763916015,75.7798215230306,77.18283685603359,45.20897427783939,-0.7080966430643798,-0.343840653820918,-0.3642559892434617,77.66026763916015,81.68628562212793,73.63424965619238,-0.7264060762156443,-0.0782794210803763,0.0767767245860995,0.1479695929162934,17.3021,3.1592453,336415293440.0,0.17969999,0.28,0.1667077349767332
2023-01-03,MSFT,232.51055908203125,-0.0010008471732722,0.2596954923649186,237.2058067321777,232.1855473836263,235.14758500350192,46.50589424118147,-1.3931936673913867,-0.3641714969376142,-1.0290221704537723,237.2058067321777,249.12312938431097,225.28848408004453,-0.7879702156601481,-0.0593270802937642,-0.0020138767497474,-0.0840208171130442,26.921446,8.112818,3588320657408.0,0.34039003,0.177,0.1044327098929951
2023-01-03,NFLX,29.4950008392334,0.0002373836569438,0.4525650008213366,30.002349948883055,28.349233373006182,29.48517848818688,50.502586651651725,-0.0656563583615046,0.1195489983081136,-0.1852053566696182,30.002349948883055,32.505544068464054,27.49915582930206,-0.4053613786329791,-0.0694115436748238,0.2338939787338281,0.5867765160513121,25.0283,10.991575,331407949824.0,0.49541,0.134,0.2439056834072961
2023-01-03,NKE,110.87747192382812,0.0148706870063541,0.5107108568217714,104.48811416625976,94.85949681599936,104.91787372516772,64.32561711152928,3.3009443626493606,2.9024764508037877,0.3984679118455729,104.48811416625976,113.2806675647564,95.69556076776313,1.453356600293338,0.0720412430572963,0.3947834298991601,0.1450982505672333,19.409523,4.066241,60467404800.0,0.22138001,-0.011,0.0868208149601195
2023-01-03,NVDA,14.283262252807615,-0.0204598259702555,0.5369941764253785,16.002692556381227,14.735215266545614,15.4749309935858,39.05296809167614,-0.3688579644627516,-0.0352727844237201,-0.3335851800390315,16.002692556381227,18.401520729214912,13.60386438354754,-1.4335585374941484,-0.1645752254496023,0.1443943528050413,-0.0428416798163074,32.88208,26.60719,5200733011968.0,1.14288,0.852,0.5165211710742663
2023-01-03,ORCL,79.89787292480469,0.024223206961887,0.2505378937341672,76.9589599609375,73.32840665181477,77.22863498460417,63.83792394642225,0.8056242427436615,0.776266996016867,0.0293572467267945,76.9589599609375,79.07185232162966,74.84606760024535,2.7818861183296892,-0.0046368465679493,0.3340262242966771,0.1741453722138868,25.166666,11.232362,421902581760.0,0.53376,0.206,0.071609360017127
2023-01-03,PEP,159.38226318359375,-0.0069191519494293,0.1108166902294227,161.72268676757812,158.6256876627604,161.31945732876997,43.48001858535948,0.0940869303667852,0.4991276191995385,-0.4050406888327532,161.72268676757812,163.99433800342857,159.45103553172768,-2.060548333343242,-0.0349113555547629,0.092460277907439,0.0753347579469463,18.804718,8.869382,195993681920.0,0.51508,0.064,-0.0526168001688035
2023-01-03,PG,137.4549560546875,6.605494239186882e-05,0.1093482834222678,137.35020904541017,127.88370564778646,136.60411972371085,59.3097789360453,1.9065479982347144,2.387138931429744,-0.4805909331950295,137.35020904541017,139.52519429711958,135.17522379370075,0.0963197421177985,0.0155442307052753,0.1878119972697427,0.0617596366354979,21.854984,6.304963,336298967040.0,0.30290002,0.015,-0.0561315585450133
2023-01-03,QCOM,99.14043426513672,-0.0249228727287843,0.3267384491905605,106.5343635559082,107.29996503194174,105.09505020953912,37.54658486622635,-2.8158321581230865,-1.9754631356874324,-0.8403690224356541,106.5343635559082,116.49774635065128,96.57098076116512,-1.4842206594075071,-0.1546409304005512,-0.0796494681146799,-0.137814029883327,18.392448,6.143234,168825110528.0,0.33754003,-0.04,0.2672578126112246
2023-01-03,SPY,364.134033203125,-0.0042098453163091,0.1799282671050166,370.4346969604492,366.7551762898763,368.8735873627619,44.15532546760691,-2.6797157018208395,-1.7309067287681914,-0.948808973052648,370.4346969604492,383.89487913450967,356.9745147863888,-0.93619293941897,-0.0609043237877309,0.0435307045833095,0.0057082555785377,25.794857,1.7839801,,,,0.0944275299984647
2023-01-03,TMO,547.1776733398438,0.0045215441443577,0.230611121863248,544.8504821777344,523.8088963826498,541.2044682630607,54.374000991574306,2.273495393866824,2.753431529531994,-0.4799361356651701,544.8504821777344,569.2059628990143,520.4950014564546,0.191102051217246,-0.019642452726921,0.0584027289796595,0.0159561948056465,33.868137,4.4167666,232670887936.0,0.13515,0.105,0.0612639723171071
2023-01-03,TSLA,108.0999984741211,-0.1224224857419573,0.7994252523190764,146.546000289917,184.43166694641113,141.57568864301143,24.858748094417223,-19.84079619271168,-17.668549249245466,-2.172246943466213,146.546000289917,195.905423287416,97.186577292418,-1.5577978623349766,-0.4447868507010931,-0.5540428993563233,-0.5361842150488891,339.12146,16.497385,1433132728320.0,0.046669997,0.255,0.7416281862162317
2023-01-03,TXN,146.55712890625,-0.0121655191876955,0.2218673276037649,152.49223251342772,149.5194127400716,150.87560312452854,40.434698722621754,-2.0712338008009965,-1.1996583581494629,-0.8715754426515336,152.49223251342772,162.1975542294528,142.78691079740264,-1.2230616935403382,-0.0805071128154556,0.0292250171693453,0.1106295889738702,40.115322,13.40364,241426137088.0,0.35176,0.228,0.1398588700945198
2023-01-03,UNH,484.4255065917969,-0.0217662660775936,0.1603735247838581,497.2357376098633,494.1370101928711,494.6534150403162,41.24194455267322,-1.475593107309976,-0.5194485072975321,-0.9561446000124438,497.2357376098633,512.275323308866,482.1961519108606,-1.7035350939109837,-0.0310505187447333,0.009172967512367,0.0329172921361686,25.087458,3.586196,350160715776.0,0.14152999,0.004,-0.0921834952315645
2023-01-03,UPS,143.65640258789062,0.0082834251923009,0.2942243074443552,145.68365783691405,141.7715098063151,145.20761977495442,46.8530946354825,-0.6469594057869301,-0.0109854938334676,-0.6359739119534624,145.68365783691405,151.04373194232178,140.32358373150632,-0.7564280676560576,-0.0783955427806541,0.0847976604871911,-0.0345830465948386,18.960966,5.7616496,86788227072.0,0.29602,0.076,0.0913396184208765
2023-01-03,V,201.544921875,-0.0017809081656736,0.1888046763949379,202.4530815124512,196.98407770792645,201.83956173659115,49.86496638259747,-0.154103843604787,0.2464781384983428,-0.4005819821031299,202.4530815124512,208.21389555328605,196.6922674716163,-0.3152886487964344,-0.0442855998593972,0.1442528324884706,0.0383050669188029,31.60477,19.662956,692749271040.0,0.6119,0.144,0.106899993095328
2023-01-03,WMT,45.96516418457031,0.0127655017859464,0.167418323189179,46.497426223754886,45.692338879903154,46.28058446282599,46.37999643448336,-0.323793416572073,-0.1623349359921154,-0.1614584805799576,46.497426223754886,48.24927510117352,44.74557734633625,-0.6076574823838282,-0.060172258578493,0.0876131436143135,0.1651441474614452,37.572464,8.752532,825252773888.0,0.22313999,0.059,0.0001390930007671
2023-01-03,XOM,94.18098449707033,-0.0343609606944815,0.2723503495162654,94.23138236999512,94.99851150512696,95.3361821535446,47.01678856980825,0.1249187052224414,-0.0942648380291335,0.219183543251575,94.23138236999512,97.80048315085992,90.66228158913032,-0.0282412159359609,-0.0387183939821051,0.168053233256668,0.2782764993679285,21.222364,2.6174698,678917767168.0,0.12584,0.441,0.0435639706460129
2023-01-04,AAPL,124.14412689208984,0.0103144241249277,0.3126330785860012,132.83351936340333,139.67016207377117,131.6480876180715,34.88956835242769,-4.706596126291629,-3.946005067540251,-0.7605910587513773,132.83351936340333,145.57767391284983,120.0893648139568,-1.3636671522774122,-0.1451187111911783,-0.1336780238524433,-0.1131720486073452,35.475918,42.03125,4514709504000.0,1.4875101,0.164,0.2226971059596962
2023-01-04,ABBV,143.27012634277344,0.0080673508542323,0.1316404465149503,142.79004516601563,135.3596061706543,141.74863596045168,59.51269059831512,1.2462300072985784,1.6891909679154635,-0.4429609606168854,142.79004516601563,145.43471775817147,140.1453725738598,0.3630552819140946,0.0001834328987648,0.164557955832544,0.0942263972220811,75.05949,-78.880615,468215398400.0,,0.102,-0.1045250092365276
2023-01-04,ABT,102.99376678466795,0.0148748994210305,0.2220580334008627,100.27698707580566,96.20001169840496,100.24178492585256,62.95716504894816,1.2540669639427051,1.1968536979344284,0.0572132660082767,100.27698707580566,103.98090963329538,96.57306451831596,1.4669743585047128,0.0288650960790386,0.0839614072581642,0.0325823049910392,37.747574,3.9489453,201831907328.0,0.10576,0.13,0.0097665864000848
2023-01-04,ACN,252.06597900390625,-0.0034039944931834,0.3548989069733279,257.2562568664551,259.24868799845376,255.66524435071733,45.049235414954886,-4.552181083085856,-4.24162106982184,-0.3105600132640154,257.2562568664551,280.29134717656046,234.22116655634971,-0.4506409823166087,-0.1025888216940679,-0.0137517996553377,-0.0160902523618271,14.810552,3.5548053,113380630528.0,0.24406,0.056,0.0782021328140569
2023-01-04,ADBE,341.4100036621094,0.0133265762063079,0.3029419427032189,335.4020004272461,322.7114985148112,335.4114608016433,55.27811034493592,2.3226659030405585,2.590110537791469,-0.2674446347509103,335.4020004272461,344.8906681956795,325.9133326588127,1.2663533767828836,-0.0003513457605961,0.1574397472597859,-0.1081941968052638,15.749428,9.53684,109431742464.0,0.62953997,0.127,0.1110687516575681
2023-01-04,AMD,64.66000366210938,0.0099969861387407,0.4109314042062554,66.62349948883056,65.97999992370606,66.3487877311366,44.032559074077795,-1.6116966309101173,-1.3510405587080243,-0.2606560722020929,66.62349948883056,72.23694490521532,61.0100540724458,-0.6995688676298694,-0.1376366928885967,-0.0477171986886431,-0.1418712014398141,120.11421,11.48916,772568776704.0,0.10196,0.501,0.331425788154404
2023-01-04,AMGN,236.77828979492188,0.0104722484666772,0.1362772931079529,241.33358001708984,241.91640930175785,240.12025404752097,40.09816025863265,-3.4172148761712435,-2.7848157637215687,-0.6323991124496748,241.33358001708984,255.49180107685987,227.17535895731984,-0.6434834154569922,-0.0739730575875,0.1424384828153861,0.0938508776394282,27.304537,20.320536,237677527040.0,0.91473,0.095,-0.0726956568138351
2023-01-04,AMZN,85.13999938964844,-0.0079235645256799,0.3458387127208599,86.84999961853028,96.69066670735675,87.05642762581141,42.13767815535907,-2.8808845100983547,-3.2100753239908775,0.3291908138925228,86.84999961853028,92.69356305732184,81.00643617973871,-0.5852594044004984,-0.0955061949015736,-0.2968865970391723,-0.2553135832582272,20.80692,5.055712,2789664358400.0,0.30558002,0.196,0.2143528321685528
2023-01-04,AVGO,53.36865234375,0.0122133941662478,0.2791302323953999,52.32072238922119,47.852587890625,52.15228300718152,59.45973850645012,1.0214116214652051,1.1831478590461817,-0.1617362375809763,52.32072238922119,54.971354616425415,49.67009016201696,0.7907018889860276,0.0445902179873296,0.1772485283206915,0.1803554867998493,61.306156,19.991861,1752930451456.0,0.37280998,0.479,0.0667216477277925
2023-01-04,BAC,31.217012405395508,0.0188006246498919,0.2643507522923251,29.844977855682373,31.58225545883179,30.4744089254189,56.17821636566031,-0.3711384996074436,-0.6254429541788395,0.2543044545713959,29.844977855682373,30.86201524219647,28.827940469168276,2.6981005180464233,-0.0537692714082852,0.0605186922137461,0.1157474360933861,14.247113,1.5680443,431382659072.0,0.111990005,0.168,0.0670766046067306
2023-01-04,CAT,227.9286346435547,0.0103818677499967,0.2210878380335549,222.44098205566405,209.3101791381836,223.4565771445112,60.327887166354415,3.436448636844034,3.630947430786065,-0.194498793942031,222.44098205566405,231.412245575645,213.4697185356831,1.2233845490478477,0.0221489203734812,0.3526414826097075,0.4199254938716381,35.623924,19.621738,380564832256.0,0.56972003,0.24,0.0314118176558093
2023-01-04,COP,100.56761169433594,0.0019445858035278,0.3574665945408725,100.66602020263672,107.2824712117513,102.56316460893088,44.68281854650033,-1.233601685454076,-1.6891137237205895,0.4555120382665136,100.66602020263672,105.34234928518832,95.9896911200851,-0.0420879311800195,-0.0665649029454946,-0.0098344272785638,0.3997047809201954,17.863575,2.4793646,162024374272.0,0.1418,0.355,-0.0461441018001004
2023-01-04,COST,436.2688598632813,0.0072362666714764,0.1809472729992328,446.5583023071289,466.4675354003906,447.7999308456378,35.67149645254588,-11.330570447968796,-11.100271370127942,-0.2302990778408542,446.5583023071289,470.4640729581496,422.6525316561082,-0.8608333606185848,-0.0767800163298118,-0.0591319073206961,-0.0699813490888611,47.67304,25.423574,420302618624.0,0.29152,0.215,0.1295254125413465
2023-01-04,CRM,137.2161102294922,0.0356878662659785,0.3736055209220176,129.37180366516114,142.561776860555,132.26187146357034,55.00793580605799,-2.6703901373944063,-4.203575234489975,1.5331850970955685,129.37180366516114,134.9762643405173,123.767342989805,2.799308272006943,-0.0343800038828412,-0.1036408493039073,-0.1918598386576558,24.237543,5.0039473,171310235648.0,0.16908,0.133,0.2253024849890381
2023-01-04,CSCO,43.27519989013672,-0.0002104572580521,0.1619535476702317,43.39535484313965,41.47913462320964,43.13468890358505,53.06535967293586,0.1081948620815467,0.2380782373473492,-0.1298833752658025,43.39535484313965,44.71617808348353,42.07453160279577,-0.1819394894530303,-0.0356151364181008,0.1461003578124231,0.1331722925556149,33.345345,8.719962,437656911872.0,0.27319,0.176,0.0227129243550128
2023-01-04,CVX,147.63375854492188,-0.0106326563459615,0.281453562856542,148.74522247314454,150.27296600341796,150.339866962909,45.177786750254654,-0.1367409656164113,-0.3020841058317786,0.1653431402153672,148.74522247314454,154.44746426335004,143.04298068293903,-0.3898340228686113,-0.0491074491051296,0.1004987053225376,0.2434141910867233,19.756496,2.1205578,402658328576.0,0.12231,0.535,-0.0156271736993668
2023-01-04,DIS,89.180419921875,0.033831576031496,0.372834641694384,86.98920555114746,92.27268091837566,87.1490894265247,52.39250200709285,-1.895253594170356,-2.3039699809323246,0.4087163867619687,86.98920555114746,93.25108737044874,80.72732373184618,0.699858104627098,-0.074927139682721,-0.0932571514742781,-0.0426728047570473,22.222681,1.6946007,186102300672.0,0.0801,0.068,0.2036312427624609
2023-01-04,GE,55.027591705322266,0.0582042087251,0.3569612850363094,50.51646595001221,49.08682416280111,51.000770200130205,68.63612379477884,0.5254244188031478,0.131026593297049,0.3943978255060988,50.51646595001221,53.808776028001446,47.22415587202296,2.7404015104587027,0.0360621952492186,0.3327375728505435,0.4637775471387182,41.08137,20.491148,361455648768.0,0.48231998,0.211,0.1675214814012717
2023-01-04,GOOGL,87.30583953857422,-0.0116696785792386,0.2800256938833377,89.94791030883789,93.5463363647461,89.6889347233244,41.25785208531825,-2.0702707549389743,-1.9790291064200145,-0.0912416485189597,89.94791030883789,96.13446566868932,83.76135494898647,-0.8541330729568144,-0.1230586206946759,-0.1334119900204959,-0.2312257351098642,17.301556,6.7749925,4217126256640.0,0.48676,0.242,0.1896003189974684
